Label,ID,Latitude,Longitude
Fairbanks International Airport,FAI,64.81510162,-147.8560028
Cannon Air Force Base,CVS,34.38280106,-103.3219986
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF,21.45050049,-157.7680054
Offutt Air Force Base,OFF,41.11830139,-95.91249847
Gulkana Airport,GKN,62.1548996,-145.4570007
Watertown International Airport,ART,43.9919014,-76.021698
Palm Springs International Airport,PSP,33.82970047,-116.5070038
Rick Husband Amarillo International Airport,AMA,35.219398,-101.706001
Fort Dodge Regional Airport,FOD,42.55149841,-94.19259644
Barksdale Air Force Base,BAD,32.50180054,-93.66269684
Topeka Regional Airport - Forbes Field,FOE,38.95090103,-95.66359711
Cotulla-La Salle County Airport,COT,28.45669937,-99.22029877
Wilmington International Airport,ILM,34.27059937,-77.90260315
Baton Rouge Metropolitan Airport,BTR,30.533199,-91.149597
Tyler Pounds Regional Airport,TYR,32.35409927,-95.40239716
Baltimore/Washington International Thurgood Marshall Airport,BWI,39.1754,-76.668297
Hobart Regional Airport,HBR,34.991317,-99.051313
Lanai Airport,LNY,20.78560066,-156.951004
Alexandria International Airport,AEX,31.32740021,-92.54979706
Condron Army Air Field,WSD,32.34149933,-106.4029999
Cold Bay Airport,CDB,55.20610046,-162.7250061
Tulsa International Airport,TUL,36.19839859,-95.88809967
Sitka Rocky Gutierrez Airport,SIT,57.04710007,-135.3619995
Long Island Mac Arthur Airport,ISP,40.79520035,-73.10019684
Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,44.882,-93.221802
New Castle Airport,ILG,39.67869949,-75.60649872
Unalaska Airport,DUT,53.90010071,-166.5440063
Louis Armstrong New Orleans International Airport,MSY,29.99340057,-90.25800323
Portland International Jetport Airport,PWM,43.64619827,-70.30930328
Will Rogers World Airport,OKC,35.39310074,-97.60070038
Albany International Airport,ALB,42.74829865,-73.80169678
Valdez Pioneer Field,VDZ,61.13389969,-146.2480011
Langley Air Force Base,LFI,37.082901,-76.36049652
John Wayne Airport-Orange County Airport,SNA,33.67570114,-117.8679962
Columbus Air Force Base,CBM,33.64379883,-88.44380188
Kendall-Tamiami Executive Airport,TMB,25.64789963,-80.43280029
Oceana Naval Air Station,NTU,36.820702,-76.033501
Grissom Air Reserve Base,GUS,40.64810181,-86.15209961
Casper-Natrona County International Airport,CPR,42.908001,-106.463997
Destin-Ft Walton Beach Airport,VPS,30.4832,-86.525398
Craig Field,SEM,32.34389877,-86.9878006
Key West International Airport,EYW,24.55610085,-81.75959778
Charlotte Douglas International Airport,CLT,35.2140007,-80.94309998
McCarran International Airport,LAS,36.08010101,-115.1520004
Orlando International Airport,MCO,28.42939949,-81.30899811
Florence Regional Airport,FLO,34.1853981,-79.72389984
Great Falls International Airport,GTF,47.48199844,-111.3710022
Youngstown Warren Regional Airport,YNG,41.26070023,-80.67910004
Ladd AAF Airfield,FBK,64.83750153,-147.6139984
Robins Air Force Base,WRB,32.64009857,-83.59190369
Suvarnabhumi Airport,BKK,13.68109989,100.7470016
Naha Airport,NAH,3.683209896,125.5279999
Andi Jemma Airport,MXB,-2.55803,120.323997
Soroako Airport,SQR,-2.531199932,121.3580017
Pongtiku Airport,TTR,-3.044739962,119.8219986
Wolter Monginsidi Airport,KDI,-4.081610203,122.4179993
Maimun Saleh Airport,SBG,5.874129772,95.33969879
Cibeureum Airport,TSY,-7.346600056,108.2460022
Abdul Rachman Saleh Airport,MLG,-7.926559925,112.7149963
Husein Sastranegara International Airport,BDO,-6.900629997,107.5759964
Penggung Airport,CBN,-6.756140232,108.5400009
Adi Sutjipto International Airport,JOG,-7.788179874,110.4319992
Tunggul Wulung Airport,CXP,-7.645060062,109.0339966
Pondok Cabe Air Base,PCB,-6.336959839,106.7649994
Achmad Yani Airport,SRG,-6.97273,110.375
Hang Nadim International Airport,BTH,1.121029973,104.1190033
Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,-2.74571991,107.7549973
Pangkal Pinang (Depati Amir) Airport,PGK,-2.162199974,106.1389999
Raja Haji Fisabilillah International Airport,TNJ,0.922683001,104.5319977
Dabo Airport,SIQ,-0.479189008,104.5790024
Syamsudin Noor Airport,BDJ,-3.442359924,114.7630005
Batu Licin Airport,BTW,-3.412410021,115.9950027
Iskandar Airport,PKN,-2.705199957,111.6729965
Tjilik Riwut Airport,PKY,-2.225130081,113.9430008
Maumere(Wai Oti) Airport,MOF,-8.640649796,122.2369995
Ende (H Hasan Aroeboesman) Airport,ENE,-8.849289894,121.6610031
Frans Sales Lega Airport,RTG,-8.597009659,120.4769974
El Tari Airport,KOE,-10.17160034,123.6709976
Komodo Airport,LBJ,-8.48666,119.889
Sultan Aji Muhamad Sulaiman Airport,BPN,-1.268270016,116.8939972
Juwata Airport,TRK,3.326667,117.569444
Temindung Airport,SRI,-0.484530985,117.1569977
Tanjung Santan Airport,TSX,-0.092973001,117.4530029
Selaparang Airport,AMI,-8.560709953,116.0950012
Muhammad Salahuddin Airport,BMU,-8.539649963,118.6869965
Umbu Mehang Kunda Airport,WGP,-9.66922,120.302002
Juanda International Airport,SUB,-7.379829884,112.7870026
Adi Sumarmo Wiryokusumo Airport,SOC,-7.516089916,110.7570038
Incheon International Airport,ICN,37.46910095,126.4509964
Chiang Mai International Airport,CNX,18.76679993,98.96260071
Chiang Rai International Airport,CEI,19.95229912,99.88289642
Nakhon Si Thammarat Airport,NST,8.539620399,99.94470215
Nakhon Ratchasima Airport,NAK,14.94950008,102.3130035
Nakhon Phanom Airport,KOP,17.38380051,104.6429977
Ubon Ratchathani Airport,UBP,15.25129986,104.8700027
Khon Kaen Airport,KKC,16.46660042,102.7839966
Sukhothai Airport,THS,17.23800087,99.81819916
Ngurah Rai (Bali) International Airport,DPS,-8.748169899,115.1669998
Eleftherios Venizelos International Airport,ATH,37.93640137,23.94449997
Chubu Centrair International Airport,NGO,34.85839844,136.8049927
Kobe Airport,UKB,34.63280106,135.223999
Pullman Moscow Regional Airport,PUW,46.7439,-117.110001
Lewiston Nez Perce County Airport,LWS,46.37450027,-117.0149994
Elmira Corning Regional Airport,ELM,42.15990067,-76.89160156
Ithaca Tompkins Regional Airport,ITH,42.49100113,-76.45839691
Monterey Peninsula Airport,MRY,36.5870018,-121.8430023
Santa Barbara Municipal Airport,SBA,34.42620087,-119.8399963
Daytona Beach International Airport,DAB,29.179899,-81.058098
Liepaja International Airport,LPX,56.51750183,21.09690094
Riga International Airport,RIX,56.92359924,23.97109985
�iauliai International Airport,SQQ,55.89390182,23.39500046
Barysiai Airport,HLJ,56.0705986,23.55809975
Kaunas International Airport,KUN,54.96390152,24.08480072
Palanga International Airport,PLQ,55.97320175,21.09390068
Vilnius International Airport,VNO,54.634102,25.285801
Paneve�ys Air Base,PNV,55.72940063,24.46080017
Zvartnots International Airport,EVN,40.14730072,44.39590073
Gyumri Shirak Airport,LWN,40.75040054,43.85929871
Assab International Airport,ASA,13.07180023,42.64500046
Asmara International Airport,ASM,15.29189968,38.91070175
Massawa International Airport,MSW,15.67000008,39.37009811
Yasser Arafat International Airport,GZA,31.24640083,34.27610016
Batumi International Airport,BUS,41.61029816,41.59970093
Kopitnari Airport,KUT,42.17670059,42.48260117
Tbilisi International Airport,TBS,41.6692009,44.95470047
Mukalla International Airport,RIY,14.66259956,49.375
Ta'izz International Airport,TAI,13.68599987,44.13909912
Hodeidah International Airport,HOD,14.75300026,42.97629929
Aden International Airport,ADE,12.8295002,45.02880096
Ataq Airport,AXK,14.55130005,46.82619858
Al Ghaidah International Airport,AAY,16.19169998,52.17499924
Sana'a International Airport,SAH,15.47630024,44.21969986
Beihan Airport,BHN,14.78199959,45.7201004
Socotra International Airport,SCT,12.63070011,53.90579987
Memmingen Allgau Airport,FMM,47.98880005,10.23950005
Nevsehir Kapadokya Airport,NAV,38.7719,34.5345
Ministro Pistarini International Airport,EZE,-34.8222,-58.5358
Erbil International Airport,EBL,36.23759842,43.96319962
Emerald Airport,EMD,-23.56749916,148.1790009
Athen Helenikon Airport,HEW,37.893299,23.726101
Kansai International Airport,KIX,34.4272995,135.2440033
Downtown-Manhattan/Wall St Heliport,JRB,40.70119858,-74.00900269
Tagbilaran Airport,TAG,9.665442,123.853533
Ilulissat Airport,JAV,69.24320221,-51.05709839
Qasigiannguit Heliport,JCH,68.82281555,-51.17344737
Aasiaat Airport,JEG,68.72180176,-52.78469849
Palma De Mallorca Airport,PMI,39.55170059,2.738810062
Darwin International Airport,DRW,-12.41469955,130.8769989
Surat Thani Airport,URT,9.132599831,99.13559723
Talkeetna Airport,TKA,62.32049942,-150.0939941
Xewkija Heliport,GZM,36.027199,14.2728
Tweed New Haven Airport,HVN,41.26369858,-72.88680267
Asheville Regional Airport,AVL,35.43619919,-82.54180145
Piedmont Triad International Airport,GSO,36.09780121,-79.93730164
Joe Foss Field Airport,FSD,43.58200073,-96.74189758
Ayers Rock Connellan Airport,AYQ,-25.1861,130.975998
Manchester-Boston Regional Airport,MHT,42.932598,-71.435699
Naples Municipal Airport,APF,26.15259933,-81.77529907
LTS Pulau Redang Airport,RDN,5.76527977,103.0070038
Louisville International Standiford Field,SDF,38.1744,-85.736
Charlottesville Albemarle Airport,CHO,38.1385994,-78.45290375
Roanoke�Blacksburg Regional Airport,ROA,37.3255,-79.975403
Blue Grass Airport,LEX,38.03649902,-84.60590363
Evansville Regional Airport,EVV,38.03699875,-87.53240204
Albuquerque International Sunport,ABQ,35.040199,-106.609001
Gallatin Field,BZN,45.77750015,-111.1529999
Billings Logan International Airport,BIL,45.80770111,-108.5429993
Bert Mooney Airport,BTM,45.95479965,-112.4970016
Cherry Capital Airport,TVC,44.74140167,-85.5821991
Mundo Maya International Airport,FRS,16.91379929,-89.86640167
Hancock County-Bar Harbor Airport,BHB,44.45000076,-68.3615036
Knox County Regional Airport,RKD,44.06010056,-69.09919739
Jackson Hole Airport,JAC,43.6072998,-110.737999
Chicago Rockford International Airport,RFD,42.19540024,-89.09719849
Domodedovo International Airport,DME,55.40879822,37.90629959
Sanya Phoenix International Airport,SYX,18.30290031,109.4120026
Milford Sound Airport,MFN,-44.6733017,167.9230042
Lijiang Airport,LJG,26.68000031,100.2460022
Greenville Spartanburg International Airport,GSP,34.89569855,-82.21890259
Central Illinois Regional Airport at Bloomington-Normal,BMI,40.47710037,-88.91590118
Gulfport Biloxi International Airport,GPT,30.40730095,-89.07009888
Kalamazoo Battle Creek International Airport,AZO,42.23490143,-85.55210114
Toledo Express Airport,TOL,41.58679962,-83.80780029
Fort Wayne International Airport,FWA,40.97850037,-85.19509888
Decatur Airport,DEC,39.83459854,-88.86569977
The Eastern Iowa Airport,CID,41.88470078,-91.71080017
La Crosse Municipal Airport,LSE,43.879002,-91.256699
Central Wisconsin Airport,CWA,44.77759933,-89.66680145
General Wayne A. Downing Peoria International Airport,PIA,40.66419983,-89.69329834
Appleton International Airport,ATW,44.2580986,-88.51909637
Rochester International Airport,RST,43.90829849,-92.5
University of Illinois Willard Airport,CMI,40.03919983,-88.27809906
Manhattan Regional Airport,MHK,39.14099884,-96.67079926
Kingscote Airport,KGC,-35.71390152,137.5209961
Hervey Bay Airport,HVB,-25.31889915,152.8800049
Dali Airport,DLU,25.649401,100.319
Mulu Airport,MZV,4.04832983,114.8050003
Sharm El Sheikh International Airport,SSH,27.97730064,34.39500046
Venango Regional Airport,FKL,41.37789917,-79.86039734
Jomo Kenyatta International Airport,NBO,-1.319239974,36.92779922
Seronera Airport,SEU,-2.45806,34.822498
El Calafate Airport,FTE,-50.2803,-72.053101
Armidale Airport,ARM,-30.52809906,151.6170044
Grand Junction Regional Airport,GJT,39.12239838,-108.5270004
St George Municipal Airport,SGU,37.036389,-113.510306
David Wayne Hooks Memorial Airport,DWH,30.0618,-95.55280304
Sarasota Bradenton International Airport,SRQ,27.39539909,-82.55439758
L.F. Wade International International Airport,BDA,32.36399841,-64.67870331
Van Nuys Airport,VNY,34.20980072,-118.4899979
Quad City International Airport,MLI,41.44850159,-90.50749969
Panama City-Bay Co International Airport,PFN,30.212099,-85.6828
Honiara International Airport,HIR,-9.42800045,160.0549927
Faa'a International Airport,PPT,-17.553699,-149.606995
Nauru International Airport,INU,-0.547458,166.919006
Funafuti International Airport,FUN,-8.525,179.195999
Tolmachevo Airport,OVB,55.01259995,82.65070343
Xieng Khouang Airport,XKH,19.450001,103.157997
Bismarck Municipal Airport,BIS,46.77270126,-100.7460022
Telluride Regional Airport,TEX,37.9538002,-107.9079971
Mae Hong Son Airport,HGN,19.30130005,97.97579956
Rapid City Regional Airport,RAP,44.04529953,-103.0569992
Mc Clellan-Palomar Airport,CLD,33.12829971,-117.2799988
Bishop International Airport,FNT,42.9654007,-83.74359894
Francisco Bangoy International Airport,DVO,7.125520229,125.6460037
Madeira Airport,FNC,32.697899,-16.7745
Maestro Wilson Fonseca Airport,STM,-2.424721956,-54.78583145
Sihanoukville International Airport,KOS,10.57970047,103.637001
Ekati Airport,YOA,64.69889832,-110.6149979
Hawke's Bay Airport,NPE,-39.465801,176.869995
Levuka Airfield,LEV,-17.71109962,178.7590027
Lhasa Gonggar Airport,LXA,29.29780006,90.91190338
Redding Municipal Airport,RDD,40.50899887,-122.2929993
Mahlon Sweet Field,EUG,44.12459946,-123.211998
Idaho Falls Regional Airport,IDA,43.514599,-112.070999
Rogue Valley International Medford Airport,MFR,42.37419891,-122.8730011
Kaikoura Airport,KBZ,-42.42499924,173.6049957
Roberts Field,RDM,44.2541008,-121.1500015
Picton Aerodrome,PCN,-41.34609985,173.9559937
Hosea Kutako International Airport,WDH,-22.4799,17.4709
Victoria Harbour Seaplane Base,YWH,48.42498589,-123.3888674
Yaoqiang Airport,TNA,36.85720062,117.2160034
Changzhou Benniu Airport,CZX,31.919701,119.778999
Yibin Caiba Airport,YBP,28.80055556,104.545
Roshchino International Airport,TJM,57.1896019,65.32430267
Akron Canton Regional Airport,CAK,40.91609955,-81.44219971
Huntsville International Carl T Jones Field,HSV,34.6371994,-86.77510071
Mid Ohio Valley Regional Airport,PKB,39.3451004,-81.43920135
Montgomery Regional (Dannelly Field) Airport,MGM,32.30059814,-86.39399719
Tri-Cities Regional TN/VA Airport,TRI,36.475201,-82.407401
Barkley Regional Airport,PAH,37.06079865,-88.77380371
Djibouti-Ambouli Airport,JIB,11.54730034,43.15950012
Haikou Meilan International Airport,HAK,19.93490028,110.4589996
Mafia Island Airport,MFA,-7.917478,39.668502
Page Municipal Airport,PGA,36.92610168,-111.447998
Utila Airport,UII,16.1131,-86.880302
Glacier Park International Airport,FCA,48.3105011,-114.2559967
MBS International Airport,MBS,43.53290176,-84.07959747
Greater Binghamton/Edwin A Link field,BGM,42.20869827,-75.97979736
Baghdad International Airport,BGW,33.26250076,44.23460007
Nan Airport,NNT,18.80789948,100.7829971
Roi Et Airport,ROI,16.11680031,103.7740021
Buri Ram Airport,BFV,15.22949982,103.2529984
Trat Airport,TDX,12.27460003,102.3190002
Blythe Airport,BLH,33.61920166,-114.7170029
Al Asad Air Base,IQA,33.78559875,42.44120026
Al Taqaddum Air Base,TQD,33.33810043,43.5970993
Joint Base Balad,XQC,33.94020081,44.36159897
Diosdado Macapagal International Airport,CRK,15.186,120.559998
Sandakan Airport,SDK,5.900899887,118.0589981
Luang Namtha Airport,LXG,20.966999,101.400002
Oudomsay Airport,ODY,20.6826992,101.9940033
Taoxian Airport,SHE,41.63980103,123.4830017
Dongying Shengli Airport,DOY,37.50859833,118.788002
John A. Osborne Airport,MNI,16.79140091,-62.19329834
Petersburg James A Johnson Airport,PSG,56.80170059,-132.9450073
Luoyang Airport,LYA,34.74110031,112.3880005
Xuzhou Guanyin Airport,XUZ,34.059056,117.555278
Magway Airport,MWQ,20.1656,94.941399
Kanti Airport,KHM,25.98830032,95.67440033
Lien Khuong Airport,DLI,11.75,108.366997
Dong Hoi Airport,VDH,17.515,106.590556
Rach Gia Airport,VKG,9.958029972,105.1323795
C� Mau Airport,CAH,9.177667,105.177778
Chu Lai International Airport,VCL,15.40330029,108.7060013
Dong Tac Airport,TBB,13.04959965,109.3339996
Mae Hong Son Airport,PYY,19.37199974,98.43699646
Bol Airport,BWK,43.28570175,16.67970085
Yaound� Nsimalen International Airport,NSI,3.722559929,11.5532999
Conakry International Airport,CKY,9.57689,-13.612
Aachen-Merzbr�ck Airport,AAH,50.82305527,6.186388969
Karlsruhe Baden-Baden Airport,FKB,48.77939987,8.080499649
Orlando Sanford International Airport,SFB,28.77759933,-81.23750305
John Murtha Johnstown Cambria County Airport,JST,40.31610107,-78.83390045
Lukla Airport,LUA,27.68689919,86.72969818
Bhojpur Airport,BHP,27.1473999,87.05079651
Lamidanda Airport,LDN,27.25309944,86.66999817
Jomsom Airport,JMO,28.780426,83.723
Manang Airport,NGX,28.641399,84.089203
Phaplu Airport,PPL,27.517787,86.584454
Rumjatar Airport,RUM,27.30349922,86.55039978
Tulsipur Airport,DNP,28.11109924,82.29419708
Rukum Chaurjahari Airport,RUK,28.627001,82.195
Jumla Airport,JUM,29.2742,82.193298
Taplejung Airport,TPJ,27.3509,87.69525
Tumling Tar Airport,TMI,27.315001,87.193298
Surkhet Airport,SKH,28.586,81.636002
Simikot Airport,IMK,29.97109985,81.81890106
Dolpa Airport,DOP,28.98570061,82.81909943
Bajhang Airport,BJH,29.53899956,81.18540192
Dhangarhi Airport,DHI,28.75329971,80.58190155
Muan International Airport,MWX,34.991406,126.382814
Astypalaia Airport,JTY,36.57989883,26.37579918
Ikaria Airport,JIK,37.68270111,26.3470993
Kalymnos Airport,JKL,36.9632988,26.94059944
Milos Airport,MLO,36.696899,24.4769
Naxos Airport,JNX,37.08110046,25.36809921
Paros National Airport,PAS,37.020495,25.113195
Kastelorizo Airport,KZS,36.14170074,29.57640076
Marsa Alam International Airport,RMF,25.5571003,34.58369827
Weeze Airport,NRN,51.60240173,6.142169952
Francisco B. Reyes Airport,USU,12.12150002,120.0999985
Bancasi Airport,BXU,8.9515,125.4788
Dipolog Airport,DPL,8.601983499,123.3418751
Laoag International Airport,LAO,18.17810059,120.5319977
